product.sku,product.alapar,product.szorzo,product.tax_class_id,product.gross_price,product.quantity_2,product.instock_status_id
6785_04,16527.5590551,1.5,27,20990,1,1
6785_05,16527.5590551,1.5,27,20990,3,1
6785_06,16527.5590551,1.5,27,20990,1,1
6785_07,16527.5590551,1.5,27,20990,2,1
6785_08,16527.5590551,1.5,27,20990,2,1
6785_09,16527.5590551,1.5,27,20990,1,1
6785_10,16527.5590551,1.5,27,20990,1,1
6785_11,16527.5590551,1.5,27,20990,1,1
6785_12,16527.5590551,1.5,27,20990,1,1
6785_13,16527.5590551,1.5,27,20990,2,1
6786_01,16527.5590551,1.5,27,20990,1,1
6787_01,16527.5590551,1.5,27,20990,0,1
6789_01,4716.53543307,1.5,27,5990,3,1
6790_01,13377.9527559,1.5,27,16990,1,1
6790_02,13377.9527559,1.5,27,16990,1,1
6790_03,13377.9527559,1.5,27,16990,1,1
6790_04,13377.9527559,1.5,27,16990,0,1
6790_05,13377.9527559,1.5,27,16990,3,1
6790_06,13377.9527559,1.5,27,16990,0,1
6791_01,13377.9527559,1.5,27,16990,1,1
6791_02,13377.9527559,1.5,27,16990,0,1
6791_03,13377.9527559,1.5,27,16990,2,1
6791_04,13377.9527559,1.5,27,16990,0,1
6791_05,13377.9527559,1.5,27,16990,0,1
6791_06,13377.9527559,1.5,27,16990,0,1
6791_07,13377.9527559,1.5,27,16990,0,1
6792_01,13377.9527559,1.5,27,16990,1,1
6792_02,13377.9527559,1.5,27,16990,1,1
6792_03,13377.9527559,1.5,27,16990,1,1
6793_01,13377.9527559,1.5,27,16990,1,1
6793_02,13377.9527559,1.5,27,16990,1,1
6793_03,13377.9527559,1.5,27,16990,2,1
6793_04,13377.9527559,1.5,27,16990,1,1
6793_05,13377.9527559,1.5,27,16990,2,1
6793_06,13377.9527559,1.5,27,16990,0,1
6793_07,13377.9527559,1.5,27,16990,0,1
6794_01,13377.9527559,1.5,27,16990,1,1
6794_02,13377.9527559,1.5,27,16990,1,1
6794_03,13377.9527559,1.5,27,16990,0,1
6794_04,13377.9527559,1.5,27,16990,1,1
6798_01,15740.1574803,1.5,27,19990,0,1
6799_01,18102.3622047,1.5,27,22990,0,1
6799_02,18102.3622047,1.5,27,22990,1,1
6799_03,18102.3622047,1.5,27,22990,0,1
6799_04,18102.3622047,1.5,27,22990,1,1
6801_01,17314.9606299,1.5,27,21990,1,1
6801_02,17314.9606299,1.5,27,21990,1,1
6801_03,17314.9606299,1.5,27,21990,1,1
6801_04,17314.9606299,1.5,27,21990,0,1
6801_05,17314.9606299,1.5,27,21990,1,1
6801_06,17314.9606299,1.5,27,21990,0,1
6801_07,17314.9606299,1.5,27,21990,0,1
6851_01,15740.1574803,1.5,27,19990,0,1
6851_02,15740.1574803,1.5,27,19990,1,1
6852_01,15740.1574803,1.5,27,19990,1,1
6852_02,15740.1574803,1.5,27,19990,0,1
6852_03,15740.1574803,1.5,27,19990,1,1
6852_04,15740.1574803,1.5,27,19990,0,1
6852_05,15740.1574803,1.5,27,19990,0,1
6852_06,15740.1574803,1.5,27,19990,0,1
6852_07,15740.1574803,1.5,27,19990,0,1
6852_08,15740.1574803,1.5,27,19990,1,1
6853_01,5503.93700787,1.5,27,6990,0,1
6854_01,5503.93700787,1.5,27,6990,0,1
6855_01,8653.54330709,1.5,27,10990,1,1
6855_02,8653.54330709,1.5,27,10990,1,1
6860_01,14165.3543307,1.5,27,17990,0,1
6862_01,14165.3543307,1.5,27,17990,1,1
6862_02,14165.3543307,1.5,27,17990,1,1
6862_03,14165.3543307,1.5,27,17990,1,1
6862_04,14165.3543307,1.5,27,17990,1,1
6862_05,14165.3543307,1.5,27,17990,1,1
6862_06,14165.3543307,1.5,27,17990,0,1
6862_07,14165.3543307,1.5,27,17990,1,1
6862_08,14165.3543307,1.5,27,17990,0,1
6863_01,14165.3543307,1.5,27,17990,1,1
6863_02,14165.3543307,1.5,27,17990,2,1
6864_01,15740.1574803,1.5,27,19990,1,1
6864_02,15740.1574803,1.5,27,19990,0,1
6864_03,15740.1574803,1.5,27,19990,0,1
6865_01,15740.1574803,1.5,27,19990,1,1
6865_02,15740.1574803,1.5,27,19990,1,1
6865_03,15740.1574803,1.5,27,19990,1,1
6865_04,15740.1574803,1.5,27,19990,1,1
6865_05,15740.1574803,1.5,27,19990,0,1
6866_01,16527.5590551,1.5,27,20990,1,1
6866_02,16527.5590551,1.5,27,20990,0,1
6866_03,16527.5590551,1.5,27,20990,1,1
6866_04,16527.5590551,1.5,27,20990,0,1
6866_05,16527.5590551,1.5,27,20990,1,1
6949_01,14165.3543307,1.5,27,17990,1,1
6949_02,14165.3543307,1.5,27,17990,0,1
6949_03,14165.3543307,1.5,27,17990,0,1
6949_04,14165.3543307,1.5,27,17990,0,1
6949_05,14165.3543307,1.5,27,17990,0,1
6949_06,14165.3543307,1.5,27,17990,1,1
6950_01,14165.3543307,1.5,27,17990,0,1
6950_02,14165.3543307,1.5,27,17990,0,1
6950_03,14165.3543307,1.5,27,17990,0,1
6950_04,14165.3543307,1.5,27,17990,1,1
6951_01,14165.3543307,1.5,27,17990,0,1
6951_02,14165.3543307,1.5,27,17990,1,1
6951_03,14165.3543307,1.5,27,17990,0,1
6951_04,14165.3543307,1.5,27,17990,0,1
6951_05,14165.3543307,1.5,27,17990,0,1
6951_06,14165.3543307,1.5,27,17990,1,1
6953_01,17314.9606299,1.5,27,21990,1,1
6956_01,18102.3622047,1.5,27,22990,0,1
6956_02,18102.3622047,1.5,27,22990,0,1
6956_03,18102.3622047,1.5,27,22990,0,1
6956_04,18102.3622047,1.5,27,22990,0,1
6957_01,19677.1653543,1.5,27,24990,1,1
6957_02,19677.1653543,1.5,27,24990,1,1
6959_01,6291.33858268,1.5,27,7990,0,1
6964_01,11803.1496063,1.5,27,14990,0,1
6965_01,11803.1496063,1.5,27,14990,0,1
6968_01,6291.33858268,1.5,27,7990,0,1
6968_02,6291.33858268,1.5,27,7990,0,1
6968_03,6291.33858268,1.5,27,7990,1,1
6969_01,10228.3464567,1.5,27,12990,1,1
6969_02,10228.3464567,1.5,27,12990,1,1
6969_03,10228.3464567,1.5,27,12990,1,1
6970_01,13377.9527559,1.5,27,16990,1,1
6970_02,13377.9527559,1.5,27,16990,2,1
6971_01,6291.33858268,1.5,27,7990,0,1
6972_01,6291.33858268,1.5,27,7990,1,1
6972_02,6291.33858268,1.5,27,7990,0,1
6972_03,6291.33858268,1.5,27,7990,0,1
6972_04,6291.33858268,1.5,27,7990,0,1
6973_01,5503.93700787,1.5,27,6990,1,1
6973_02,5503.93700787,1.5,27,6990,0,1
6973_03,5503.93700787,1.5,27,6990,1,1
6974_01,5503.93700787,1.5,27,6990,1,1
6975_01,4716.53543307,1.5,27,5990,0,1
6975_02,4716.53543307,1.5,27,5990,0,1
6975_03,4716.53543307,1.5,27,5990,0,1
6987_01,3929.13385827,1.5,27,4990,0,1
6992_01,4716.53543307,1.5,27,5990,0,1
6995_01,6291.33858268,1.5,27,7990,0,1
6995_02,6291.33858268,1.5,27,7990,0,1
6995_03,6291.33858268,1.5,27,7990,0,1
6995_04,6291.33858268,1.5,27,7990,2,1
6996_01,14165.3543307,1.5,27,17990,1,1
6998_01,14165.3543307,1.5,27,17990,0,1
7000_01,6291.33858268,1.5,27,7990,0,1
7000_02,6291.33858268,1.5,27,7990,0,1
7000_03,6291.33858268,1.5,27,7990,0,1
7025_01,3141.73228346,1.5,27,3990,13,1
7026_01,3141.73228346,1.5,27,3990,27,1
7027_01,3141.73228346,1.5,27,3990,14,1
7028_01,15740.1574803,1.5,27,19990,1,1
7028_02,15740.1574803,1.5,27,19990,1,1
7028_03,15740.1574803,1.5,27,19990,0,1
7028_04,15740.1574803,1.5,27,19990,0,1
7028_05,15740.1574803,1.5,27,19990,1,1
7028_06,15740.1574803,1.5,27,19990,1,1
7028_07,15740.1574803,1.5,27,19990,0,1
7028_08,15740.1574803,1.5,27,19990,0,1
7029_01,13377.9527559,1.5,27,16990,1,1
7029_02,13377.9527559,1.5,27,16990,1,1
7029_03,13377.9527559,1.5,27,16990,1,1
7029_04,13377.9527559,1.5,27,16990,0,1
7029_05,13377.9527559,1.5,27,16990,1,1
7029_06,13377.9527559,1.5,27,16990,0,1
7029_07,13377.9527559,1.5,27,16990,1,1
7030_01,5503.93700787,1.5,27,6990,0,1
7031_01,2354.33070866,1.5,27,2990,0,1
7032_01,7866.14173228,1.5,27,9990,0,1
7034_01,14165.3543307,1.5,27,17990,0,1
7034_02,14165.3543307,1.5,27,17990,0,1
7034_03,14165.3543307,1.5,27,17990,0,1
7034_04,14165.3543307,1.5,27,17990,0,1
7034_05,14165.3543307,1.5,27,17990,0,1
7034_06,14165.3543307,1.5,27,17990,2,1
7034_07,14165.3543307,1.5,27,17990,0,1
7034_08,14165.3543307,1.5,27,17990,1,1
7034_09,14165.3543307,1.5,27,17990,0,1
7034_10,14165.3543307,1.5,27,17990,1,1
7035_01,14165.3543307,1.5,27,17990,0,1
7035_02,14165.3543307,1.5,27,17990,0,1
7035_03,14165.3543307,1.5,27,17990,1,1
7035_04,14165.3543307,1.5,27,17990,0,1
7035_05,14165.3543307,1.5,27,17990,0,1
7035_06,14165.3543307,1.5,27,17990,0,1
7035_07,14165.3543307,1.5,27,17990,0,1
7035_08,14165.3543307,1.5,27,17990,0,1
7035_09,14165.3543307,1.5,27,17990,0,1
7035_10,14165.3543307,1.5,27,17990,0,1
7035_11,14165.3543307,1.5,27,17990,0,1
7035_12,14165.3543307,1.5,27,17990,0,1
7037_01,16527.5590551,1.5,27,20990,0,1
7037_02,16527.5590551,1.5,27,20990,1,1
7037_03,16527.5590551,1.5,27,20990,0,1
7037_04,16527.5590551,1.5,27,20990,0,1
7037_05,16527.5590551,1.5,27,20990,0,1
7037_06,16527.5590551,1.5,27,20990,1,1
7037_07,16527.5590551,1.5,27,20990,0,1
7037_08,16527.5590551,1.5,27,20990,1,1
7038_01,17314.9606299,1.5,27,21990,0,1
7038_02,17314.9606299,1.5,27,21990,0,1
7038_03,17314.9606299,1.5,27,21990,0,1
7038_04,17314.9606299,1.5,27,21990,0,1
7038_05,17314.9606299,1.5,27,21990,0,1
7038_06,17314.9606299,1.5,27,21990,0,1
7038_07,17314.9606299,1.5,27,21990,0,1
7038_08,17314.9606299,1.5,27,21990,0,1
7039_01,17314.9606299,1.5,27,21990,1,1
7039_02,17314.9606299,1.5,27,21990,1,1
7039_03,17314.9606299,1.5,27,21990,1,1
7039_04,17314.9606299,1.5,27,21990,0,1
7039_05,17314.9606299,1.5,27,21990,0,1
7039_06,17314.9606299,1.5,27,21990,1,1
7039_07,17314.9606299,1.5,27,21990,1,1
7039_08,17314.9606299,1.5,27,21990,0,1
7040_01,6291.33858268,1.5,27,7990,0,1
7041_01,13377.9527559,1.5,27,16990,1,1
7041_02,13377.9527559,1.5,27,16990,1,1
7041_03,13377.9527559,1.5,27,16990,0,1
7041_04,13377.9527559,1.5,27,16990,0,1
7041_05,13377.9527559,1.5,27,16990,0,1
7041_06,13377.9527559,1.5,27,16990,0,1
7041_07,13377.9527559,1.5,27,16990,1,1
7041_08,13377.9527559,1.5,27,16990,1,1
7041_09,13377.9527559,1.5,27,16990,3,1
7041_10,13377.9527559,1.5,27,16990,0,1
7041_11,13377.9527559,1.5,27,16990,0,1
7041_12,13377.9527559,1.5,27,16990,0,1
7041_13,13377.9527559,1.5,27,16990,0,1
7042_01,15740.1574803,1.5,27,19990,1,1
7042_02,15740.1574803,1.5,27,19990,1,1
7042_03,15740.1574803,1.5,27,19990,0,1
7042_04,15740.1574803,1.5,27,19990,0,1
7043_01,15740.1574803,1.5,27,19990,0,1
7043_02,15740.1574803,1.5,27,19990,1,1
7043_03,15740.1574803,1.5,27,19990,0,1
7047_01,6291.33858268,1.5,27,7990,0,1
7048_01,14165.3543307,1.5,27,17990,0,1
7049_01,7866.14173228,1.5,27,9990,0,1
7050_01,7866.14173228,1.5,27,9990,0,1
7055_01,10228.3464567,1.5,27,12990,2,1
7056_01,7866.14173228,1.5,27,9990,2,1
7057_01,7866.14173228,1.5,27,9990,0,1
7058_01,6291.33858268,1.5,27,7990,2,1
7058_02,6291.33858268,1.5,27,7990,0,1
7060_01,5503.93700787,1.5,27,6990,0,1
7061_01,5503.93700787,1.5,27,6990,0,1
7062_01,5503.93700787,1.5,27,6990,0,1
7063_01,6291.33858268,1.5,27,7990,0,1
7064_01,3141.73228346,1.5,27,3990,0,1
7064_02,3141.73228346,1.5,27,3990,1,1
7065_01,3141.73228346,1.5,27,3990,0,1
7065_02,3141.73228346,1.5,27,3990,1,1
7066_01,3929.13385827,1.5,27,4990,0,1
7066_02,3929.13385827,1.5,27,4990,4,1
7067_01,3929.13385827,1.5,27,4990,0,1
7067_02,3929.13385827,1.5,27,4990,1,1
7068_01,14165.3543307,1.5,27,17990,0,1
7069_01,15740.1574803,1.5,27,19990,0,1
7069_02,15740.1574803,1.5,27,19990,0,1
7069_03,15740.1574803,1.5,27,19990,0,1
7069_04,15740.1574803,1.5,27,19990,0,1
7070_01,15740.1574803,1.5,27,19990,1,1
7070_02,15740.1574803,1.5,27,19990,1,1
7071_01,14165.3543307,1.5,27,17990,1,1
7071_02,14165.3543307,1.5,27,17990,0,1
7071_03,14165.3543307,1.5,27,17990,1,1
7071_04,14165.3543307,1.5,27,17990,0,1
7071_05,14165.3543307,1.5,27,17990,0,1
7072_01,4716.53543307,1.5,27,5990,6,1
7073_01,18102.3622047,1.5,27,22990,0,1
7073_02,18102.3622047,1.5,27,22990,0,1
7073_03,18102.3622047,1.5,27,22990,0,1
7073_04,18102.3622047,1.5,27,22990,0,1
7073_05,18102.3622047,1.5,27,22990,0,1
7073_06,18102.3622047,1.5,27,22990,0,1
7074_01,15740.1574803,1.5,27,19990,1,1
7074_02,15740.1574803,1.5,27,19990,1,1
7074_03,15740.1574803,1.5,27,19990,1,1
7074_04,15740.1574803,1.5,27,19990,1,1
7074_05,15740.1574803,1.5,27,19990,0,1
7074_06,15740.1574803,1.5,27,19990,1,1
7075_01,9440.94488189,1.5,27,11990,4,1
7076_01,8653.54330709,1.5,27,10990,0,1
7077_01,8653.54330709,1.5,27,10990,0,1
7078_01,9440.94488189,1.5,27,11990,5,1
7080_01,12590.5511811,1.5,27,15990,2,1
7081_01,14165.3543307,1.5,27,17990,0,1
7082_01,7866.14173228,1.5,27,9990,0,1
7083_01,7866.14173228,1.5,27,9990,0,1
7085_01,7866.14173228,1.5,27,9990,0,1
7086_01,6291.33858268,1.5,27,7990,0,1
7086_02,6291.33858268,1.5,27,7990,0,1
7086_03,6291.33858268,1.5,27,7990,0,1
7087_01,6291.33858268,1.5,27,7990,0,1
7087_02,6291.33858268,1.5,27,7990,0,1
7088_01,6291.33858268,1.5,27,7990,1,1
7088_02,6291.33858268,1.5,27,7990,0,1
7088_03,6291.33858268,1.5,27,7990,0,1
7088_04,6291.33858268,1.5,27,7990,0,1
7089_01,5503.93700787,1.5,27,6990,0,1
7089_02,5503.93700787,1.5,27,6990,2,1
7089_03,5503.93700787,1.5,27,6990,0,1
7089_04,5503.93700787,1.5,27,6990,2,1
7090_01,5503.93700787,1.5,27,6990,1,1
7090_02,5503.93700787,1.5,27,6990,1,1
7091_01,6291.33858268,1.5,27,7990,0,1
7091_02,6291.33858268,1.5,27,7990,0,1
7091_03,6291.33858268,1.5,27,7990,0,1
7092_01,6291.33858268,1.5,27,7990,0,1
7092_02,6291.33858268,1.5,27,7990,0,1
7092_03,6291.33858268,1.5,27,7990,1,1
7092_04,6291.33858268,1.5,27,7990,0,1
7093_01,6291.33858268,1.5,27,7990,1,1
7093_02,6291.33858268,1.5,27,7990,1,1
7094_01,6291.33858268,1.5,27,7990,1,1
7094_02,6291.33858268,1.5,27,7990,0,1
7095_01,7866.14173228,1.5,27,9990,0,1
7095_02,7866.14173228,1.5,27,9990,1,1
7095_03,7866.14173228,1.5,27,9990,0,1
7095_04,7866.14173228,1.5,27,9990,1,1
7096_01,7078.74015748,1.5,27,8990,0,1
7097_01,7078.74015748,1.5,27,8990,2,1
7097_02,7078.74015748,1.5,27,8990,0,1
7097_03,7078.74015748,1.5,27,8990,0,1
7097_04,7078.74015748,1.5,27,8990,1,1
7098_01,14165.3543307,1.5,27,17990,0,1
7098_02,14165.3543307,1.5,27,17990,2,1
7098_03,14165.3543307,1.5,27,17990,2,1
7099_01,14165.3543307,1.5,27,17990,0,1
7099_02,14165.3543307,1.5,27,17990,1,1
7099_03,14165.3543307,1.5,27,17990,0,1
7100_01,14165.3543307,1.5,27,17990,0,1
7101_01,14165.3543307,1.5,27,17990,0,1
7102_01,17314.9606299,1.5,27,21990,1,1
7102_02,17314.9606299,1.5,27,21990,1,1
7102_03,17314.9606299,1.5,27,21990,1,1
7102_04,17314.9606299,1.5,27,21990,1,1
7102_05,17314.9606299,1.5,27,21990,1,1
7102_06,17314.9606299,1.5,27,21990,0,1
7103_01,15740.1574803,1.5,27,19990,0,1
7103_02,15740.1574803,1.5,27,19990,1,1
7103_03,15740.1574803,1.5,27,19990,0,1
7104_01,17314.9606299,1.5,27,21990,0,1
7104_02,17314.9606299,1.5,27,21990,1,1
7104_03,17314.9606299,1.5,27,21990,0,1
7104_04,17314.9606299,1.5,27,21990,1,1
7104_05,17314.9606299,1.5,27,21990,0,1
7104_06,17314.9606299,1.5,27,21990,0,1
7104_07,17314.9606299,1.5,27,21990,1,1
7104_08,17314.9606299,1.5,27,21990,1,1
7105_01,6291.33858268,1.5,27,7990,0,1
7106_01,4716.53543307,1.5,27,5990,0,1
7107_01,6291.33858268,1.5,27,7990,0,1
7107_02,6291.33858268,1.5,27,7990,0,1
7108_01,5503.93700787,1.5,27,6990,2,1
7109_01,6291.33858268,1.5,27,7990,4,1
7110_01,5503.93700787,1.5,27,6990,0,1
7110_02,5503.93700787,1.5,27,6990,2,1
7111_01,6291.33858268,1.5,27,7990,0,1
7111_02,6291.33858268,1.5,27,7990,0,1
7111_03,6291.33858268,1.5,27,7990,0,1
7112_01,6291.33858268,1.5,27,7990,0,1
7112_02,6291.33858268,1.5,27,7990,2,1
7113_01,14165.3543307,1.5,27,17990,1,1
7113_02,14165.3543307,1.5,27,17990,0,1
7113_03,14165.3543307,1.5,27,17990,1,1
7113_04,14165.3543307,1.5,27,17990,0,1
7114_01,13377.9527559,1.5,27,16990,1,1
7114_02,13377.9527559,1.5,27,16990,0,1
7114_03,13377.9527559,1.5,27,16990,0,1
7114_04,13377.9527559,1.5,27,16990,0,1
7115_01,11803.1496063,1.5,27,14990,0,1
7115_02,11803.1496063,1.5,27,14990,0,1
7115_03,11803.1496063,1.5,27,14990,1,1
7115_04,11803.1496063,1.5,27,14990,1,1
7116_01,11803.1496063,1.5,27,14990,0,1
7116_02,11803.1496063,1.5,27,14990,0,1
7116_03,11803.1496063,1.5,27,14990,0,1
7116_04,11803.1496063,1.5,27,14990,0,1
7117_01,11803.1496063,1.5,27,14990,0,1
7117_02,11803.1496063,1.5,27,14990,0,1
7117_03,11803.1496063,1.5,27,14990,1,1
7118_01,9440.94488189,1.5,27,11990,1,1
7118_02,9440.94488189,1.5,27,11990,0,1
7118_03,9440.94488189,1.5,27,11990,0,1
7118_04,9440.94488189,1.5,27,11990,0,1
7119_01,3929.13385827,1.5,27,4990,0,1
7120_01,3929.13385827,1.5,27,4990,0,1
7121_01,3929.13385827,1.5,27,4990,3,1
7122_01,13377.9527559,1.5,27,16990,1,1
7122_02,13377.9527559,1.5,27,16990,1,1
7122_03,13377.9527559,1.5,27,16990,0,1
7122_04,13377.9527559,1.5,27,16990,0,1
7122_05,13377.9527559,1.5,27,16990,1,1
7122_06,13377.9527559,1.5,27,16990,1,1
7122_07,13377.9527559,1.5,27,16990,1,1
7122_08,13377.9527559,1.5,27,16990,0,1
7122_09,13377.9527559,1.5,27,16990,0,1
7122_10,13377.9527559,1.5,27,16990,1,1
7122_11,13377.9527559,1.5,27,16990,1,1
7123_01,13377.9527559,1.5,27,16990,0,1
7123_02,13377.9527559,1.5,27,16990,1,1
7123_03,13377.9527559,1.5,27,16990,0,1
7123_04,13377.9527559,1.5,27,16990,1,1
7123_05,13377.9527559,1.5,27,16990,1,1
7123_06,13377.9527559,1.5,27,16990,0,1
7123_07,13377.9527559,1.5,27,16990,1,1
7123_08,13377.9527559,1.5,27,16990,0,1
7123_09,13377.9527559,1.5,27,16990,1,1
7123_10,13377.9527559,1.5,27,16990,0,1
7123_11,13377.9527559,1.5,27,16990,0,1
7123_12,13377.9527559,1.5,27,16990,0,1
7123_13,13377.9527559,1.5,27,16990,0,1
7124_01,13377.9527559,1.5,27,16990,1,1
7124_02,13377.9527559,1.5,27,16990,0,1
7124_03,13377.9527559,1.5,27,16990,0,1
7124_04,13377.9527559,1.5,27,16990,0,1
7124_05,13377.9527559,1.5,27,16990,0,1
7124_06,13377.9527559,1.5,27,16990,0,1
7124_07,13377.9527559,1.5,27,16990,0,1
7124_08,13377.9527559,1.5,27,16990,0,1
7125_01,13377.9527559,1.5,27,16990,0,1
7125_02,13377.9527559,1.5,27,16990,0,1
7125_03,13377.9527559,1.5,27,16990,0,1
7125_04,13377.9527559,1.5,27,16990,0,1
7125_05,13377.9527559,1.5,27,16990,0,1
7125_06,13377.9527559,1.5,27,16990,0,1
7125_07,13377.9527559,1.5,27,16990,0,1
7125_08,13377.9527559,1.5,27,16990,0,1
7125_09,13377.9527559,1.5,27,16990,0,1
7125_10,13377.9527559,1.5,27,16990,0,1
7126_01,13377.9527559,1.5,27,16990,1,1
7126_02,13377.9527559,1.5,27,16990,0,1
7126_03,13377.9527559,1.5,27,16990,1,1
7126_04,13377.9527559,1.5,27,16990,1,1
7126_05,13377.9527559,1.5,27,16990,1,1
7126_06,13377.9527559,1.5,27,16990,0,1
7126_07,13377.9527559,1.5,27,16990,0,1
7126_08,13377.9527559,1.5,27,16990,1,1
7126_09,13377.9527559,1.5,27,16990,0,1
7126_10,13377.9527559,1.5,27,16990,0,1
7127_01,16527.5590551,1.5,27,20990,0,1
7127_02,16527.5590551,1.5,27,20990,0,1
7127_03,16527.5590551,1.5,27,20990,0,1
7127_04,16527.5590551,1.5,27,20990,0,1
7127_05,16527.5590551,1.5,27,20990,0,1
7127_06,16527.5590551,1.5,27,20990,0,1
7127_07,16527.5590551,1.5,27,20990,0,1
7127_08,16527.5590551,1.5,27,20990,0,1
7127_09,16527.5590551,1.5,27,20990,0,1
7127_10,16527.5590551,1.5,27,20990,0,1
7127_11,16527.5590551,1.5,27,20990,0,1
7127_12,16527.5590551,1.5,27,20990,0,1
7127_13,16527.5590551,1.5,27,20990,0,1
7128_01,15740.1574803,1.5,27,19990,1,1
7128_02,15740.1574803,1.5,27,19990,1,1
7128_03,15740.1574803,1.5,27,19990,0,1
7128_04,15740.1574803,1.5,27,19990,0,1
7128_05,15740.1574803,1.5,27,19990,0,1
7128_06,15740.1574803,1.5,27,19990,1,1
7128_07,15740.1574803,1.5,27,19990,0,1
7128_08,15740.1574803,1.5,27,19990,0,1
7128_09,15740.1574803,1.5,27,19990,1,1
7128_10,15740.1574803,1.5,27,19990,0,1
7128_11,15740.1574803,1.5,27,19990,1,1
7128_12,15740.1574803,1.5,27,19990,0,1
7129_01,15740.1574803,1.5,27,19990,0,1
7129_02,15740.1574803,1.5,27,19990,0,1
7129_03,15740.1574803,1.5,27,19990,0,1
7129_04,15740.1574803,1.5,27,19990,0,1
7129_05,15740.1574803,1.5,27,19990,0,1
7129_06,15740.1574803,1.5,27,19990,0,1
7129_07,15740.1574803,1.5,27,19990,0,1
7129_08,15740.1574803,1.5,27,19990,0,1
7130_01,14165.3543307,1.5,27,17990,2,1
7130_02,14165.3543307,1.5,27,17990,0,1
7130_03,14165.3543307,1.5,27,17990,0,1
7130_04,14165.3543307,1.5,27,17990,0,1
7130_05,14165.3543307,1.5,27,17990,1,1
7130_06,14165.3543307,1.5,27,17990,0,1
7130_07,14165.3543307,1.5,27,17990,0,1
7130_08,14165.3543307,1.5,27,17990,0,1
7130_09,14165.3543307,1.5,27,17990,0,1
7130_10,14165.3543307,1.5,27,17990,0,1
7130_11,14165.3543307,1.5,27,17990,0,1
7130_12,14165.3543307,1.5,27,17990,0,1
7130_13,14165.3543307,1.5,27,17990,0,1
7131_01,17314.9606299,1.5,27,21990,0,1
7131_02,17314.9606299,1.5,27,21990,0,1
7131_03,17314.9606299,1.5,27,21990,0,1
7131_04,17314.9606299,1.5,27,21990,0,1
7131_05,17314.9606299,1.5,27,21990,0,1
7131_06,17314.9606299,1.5,27,21990,0,1
7131_07,17314.9606299,1.5,27,21990,0,1
7132_01,17314.9606299,1.5,27,21990,0,1
7132_02,17314.9606299,1.5,27,21990,0,1
7132_03,17314.9606299,1.5,27,21990,0,1
7132_04,17314.9606299,1.5,27,21990,0,1
7132_05,17314.9606299,1.5,27,21990,0,1
7132_06,17314.9606299,1.5,27,21990,0,1
7132_07,17314.9606299,1.5,27,21990,0,1
7132_08,17314.9606299,1.5,27,21990,1,1
7132_09,17314.9606299,1.5,27,21990,0,1
7132_10,17314.9606299,1.5,27,21990,0,1
7132_11,17314.9606299,1.5,27,21990,0,1
7132_12,17314.9606299,1.5,27,21990,0,1
7132_13,17314.9606299,1.5,27,21990,0,1
7132_14,17314.9606299,1.5,27,21990,0,1
7132_15,17314.9606299,1.5,27,21990,0,1
7133_01,16527.5590551,1.5,27,20990,0,1
7133_02,16527.5590551,1.5,27,20990,1,1
7133_03,16527.5590551,1.5,27,20990,1,1
7133_04,16527.5590551,1.5,27,20990,0,1
7133_05,16527.5590551,1.5,27,20990,1,1
7133_06,16527.5590551,1.5,27,20990,0,1
7133_07,16527.5590551,1.5,27,20990,0,1
7133_08,16527.5590551,1.5,27,20990,1,1
7134_01,17314.9606299,1.5,27,21990,1,1
7134_02,17314.9606299,1.5,27,21990,1,1
7134_03,17314.9606299,1.5,27,21990,0,1
7134_04,17314.9606299,1.5,27,21990,0,1
7134_05,17314.9606299,1.5,27,21990,0,1
7134_06,17314.9606299,1.5,27,21990,0,1
7135_01,17314.9606299,1.5,27,21990,0,1
7135_02,17314.9606299,1.5,27,21990,0,1
7135_03,17314.9606299,1.5,27,21990,0,1
7135_04,17314.9606299,1.5,27,21990,1,1
7135_05,17314.9606299,1.5,27,21990,1,1
7135_06,17314.9606299,1.5,27,21990,1,1
7136_01,16527.5590551,1.5,27,20990,0,1
7136_02,16527.5590551,1.5,27,20990,1,1
7136_03,16527.5590551,1.5,27,20990,0,1
7136_04,16527.5590551,1.5,27,20990,1,1
7136_05,16527.5590551,1.5,27,20990,0,1
7136_06,16527.5590551,1.5,27,20990,0,1
7136_07,16527.5590551,1.5,27,20990,0,1
7136_08,16527.5590551,1.5,27,20990,0,1
7136_09,16527.5590551,1.5,27,20990,0,1
7137_01,14165.3543307,1.5,27,17990,0,1
7137_02,14165.3543307,1.5,27,17990,0,1
7137_03,14165.3543307,1.5,27,17990,0,1
7137_04,14165.3543307,1.5,27,17990,0,1
7137_05,14165.3543307,1.5,27,17990,0,1
7137_06,14165.3543307,1.5,27,17990,0,1
7137_07,14165.3543307,1.5,27,17990,0,1
7137_08,14165.3543307,1.5,27,17990,0,1
7139_01,19677.1653543,1.5,27,24990,0,1
7139_02,19677.1653543,1.5,27,24990,0,1
7139_03,19677.1653543,1.5,27,24990,0,1
7139_04,19677.1653543,1.5,27,24990,1,1
7140_01,16527.5590551,1.5,27,20990,0,1
7140_02,16527.5590551,1.5,27,20990,0,1
7140_03,16527.5590551,1.5,27,20990,0,1
7140_04,16527.5590551,1.5,27,20990,0,1
7140_05,16527.5590551,1.5,27,20990,0,1
7140_06,16527.5590551,1.5,27,20990,0,1
7140_07,16527.5590551,1.5,27,20990,0,1
