product.sku,product.model,product.product_ring_id,product.status,product.sort_order,product.manufacturer_id,product_to_category.category_name,product.image,product.image_alt,product_image.image.1,product_image.image.2,product_image.image.3,product_image.image.4,product_image.image.5,product_image.image.6,product_image.image.7,product_image.image.8,product_image.image_alt.1,product_image.image_alt.2,product_image.image_alt.3,product_image.image_alt.4,product_image.image_alt.5,product_image.image_alt.6,product_image.image_alt.7,product_image.image_alt.8,product.alapar,product.szorzo,product.tax_class_id,product.gross_price,product.quantity_2,product.instock_status_id,product.minimum,product.shipping,product.available,product.date_available,product_description.name.hu,product_description.quantity_name.hu,product_description.short_description.hu,product_description.description.hu,product_special.price.1,product.product_class_id,attr_values.meret.hu,attr_values.meret_ruha.hu,attr_values.szin.hu
6706_07,190286909521,6706_01,1,-6706,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6706_1.jpg,Vans Atwood DX (Waxed) Dress Blues,product/2017/6706_2.jpg,product/2017/6706_3.jpg,product/2017/6706_4.jpg,product/2017/6706_5.jpg,,,,,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,14165.3543307,1.5,27,17990,1,0,1,1,1,2017-03-22 11:00:12,Vans Atwood DX (Waxed) Dress Blues,db,,,11015.7480315,cipo,"44","","Kék"
6706_08,190286909729,6706_01,1,-6706,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6706_1.jpg,Vans Atwood DX (Waxed) Dress Blues,product/2017/6706_2.jpg,product/2017/6706_3.jpg,product/2017/6706_4.jpg,product/2017/6706_5.jpg,,,,,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,14165.3543307,1.5,27,17990,1,0,1,1,1,2017-03-22 11:00:12,Vans Atwood DX (Waxed) Dress Blues,db,,,11015.7480315,cipo,"44,5","","Kék"
6706_09,190286910121,6706_01,1,-6706,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6706_1.jpg,Vans Atwood DX (Waxed) Dress Blues,product/2017/6706_2.jpg,product/2017/6706_3.jpg,product/2017/6706_4.jpg,product/2017/6706_5.jpg,,,,,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,Vans Atwood DX (Waxed) Dress Blues,14165.3543307,1.5,27,17990,2,0,1,1,1,2017-03-22 11:00:12,Vans Atwood DX (Waxed) Dress Blues,db,,,11015.7480315,cipo,"46","","Kék"
6707_01,190286907725,,1,-6707,Vans,Férfi cipő,product/2017/6707_1.jpg,Vans Atwood (Rasta) Black/Red,product/2017/6707_2.jpg,product/2017/6707_3.jpg,product/2017/6707_4.jpg,product/2017/6707_5.jpg,,,,,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,Vans Atwood (Rasta) Black/Red,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-03-06 15:38:23,Vans Atwood (Rasta) Black/Red,db,,,10700.7874016,cipo,"40","","Fekete"
6712_01,190287793952,,1,-6712,Vans,Női ruházat ||| Póló;Outlet ||| Akciós női ruha,product/2017/6712_1.jpg,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,product/2017/6712_2.jpg,product/2017/6712_3.jpg,,,,,,,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,5503.93700787,1.5,27,6990,1,0,1,1,1,2017-02-04 11:11:41,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,db,,,3141.73228346,ruhazat,"","L","Szürke"
6712_02,190287793877,6712_01,1,-6712,Vans,Női ruházat ||| Póló;Outlet ||| Akciós női ruha,product/2017/6712_1.jpg,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,product/2017/6712_2.jpg,product/2017/6712_3.jpg,,,,,,,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,5503.93700787,1.5,27,6990,2,0,1,1,1,2017-02-04 11:11:41,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,db,,,3141.73228346,ruhazat,"","M","Szürke"
6712_03,190287793792,6712_01,1,-6712,Vans,Női ruházat ||| Póló;Outlet ||| Akciós női ruha,product/2017/6712_1.jpg,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,product/2017/6712_2.jpg,product/2017/6712_3.jpg,,,,,,,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,5503.93700787,1.5,27,6990,2,0,1,1,1,2017-02-04 11:11:41,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,db,,,3141.73228346,ruhazat,"","S","Szürke"
6712_04,190287793693,6712_01,1,-6712,Vans,Női ruházat ||| Póló;Outlet ||| Akciós női ruha,product/2017/6712_1.jpg,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,product/2017/6712_2.jpg,product/2017/6712_3.jpg,,,,,,,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,5503.93700787,1.5,27,6990,1,0,1,1,1,2017-02-04 11:11:41,Vans OMG-WTF Carefree Muscle Raglan Grey Heather/Pink Lady,db,,,3141.73228346,ruhazat,"","XS","Szürke"
6713_02,190287769742,6713_01,1,-6713,Vans,Női ruházat ||| Póló;Outlet ||| Akciós női ruha,product/2017/6713_1.jpg,Vans OMG-WTF Carefree Muscle Raglan White/Black,product/2017/6713_2.jpg,product/2017/6713_3.jpg,,,,,,,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,Vans OMG-WTF Carefree Muscle Raglan White/Black,5503.93700787,1.5,27,6990,2,0,1,1,1,2017-02-04 11:11:41,Vans OMG-WTF Carefree Muscle Raglan White/Black,db,,,3141.73228346,ruhazat,"","M","Feher"
6717_01,190284776170,,1,-6717,Vans,Férfi ruházat ||| Baseball sapka;Kiegészítő ||| Baseball sapka;Outlet ||| Akciós kiegészítő,product/2017/6717_1.jpg,Vans Splitz Rhubarb/Dress Blues,product/2017/6717_2.jpg,product/2017/6717_3.jpg,,,,,,,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,Vans Splitz Rhubarb/Dress Blues,6291.33858268,1.5,27,7990,2,0,1,1,1,2017-02-04 11:34:24,Vans Splitz Rhubarb/Dress Blues,db,,,3929.13385827,ruhazat,"","L/XL","Piros"
6727_01,190284786278,,1,-6727,Vans,Férfi ruházat ||| Pulóver,product/2017/6727_1.jpg,Vans Classic Crew Black/Pewter,product/2017/6727_2.jpg,product/2017/6727_3.jpg,,,,,,,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,Vans Classic Crew Black/Pewter,11803.1496063,1.5,27,14990,1,0,1,1,1,2017-02-04 14:03:28,Vans Classic Crew Black/Pewter,db,,,9440.94488189,ruhazat,"","L","Fekete"
6728_02,190287719136,6728_01,1,-6728,Vans,Férfi ruházat ||| Pulóver,product/2017/6728_1.jpg,Vans Classic Zip Hoodie Dress Blues/Bright White,product/2017/6728_2.jpg,product/2017/6728_3.jpg,,,,,,,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-11-27 09:39:16,Vans Classic Zip Hoodie Dress Blues/Bright White,db,,,10700.7874016,ruhazat,"","M","Kék"
6728_03,190287719150,6728_01,1,-6728,Vans,Férfi ruházat ||| Pulóver,product/2017/6728_1.jpg,Vans Classic Zip Hoodie Dress Blues/Bright White,product/2017/6728_2.jpg,product/2017/6728_3.jpg,,,,,,,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,Vans Classic Zip Hoodie Dress Blues/Bright White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-02-04 14:03:28,Vans Classic Zip Hoodie Dress Blues/Bright White,db,,,10700.7874016,ruhazat,"","S","Kék"
6729_03,190284777924,6729_01,1,-6729,Vans,Férfi ruházat ||| Pulóver,product/2017/6729_1.jpg,Vans Classic Zip Hoodie Black/Pewter,product/2017/6729_2.jpg,product/2017/6729_3.jpg,,,,,,,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,Vans Classic Zip Hoodie Black/Pewter,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-02-04 14:03:28,Vans Classic Zip Hoodie Black/Pewter,db,,,10700.7874016,ruhazat,"","S","Fekete"
6735_01,190285948798,,1,-6735,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6735_1.jpg,Vans ISO 1.5 (Mesh) Asphalt,product/2017/6735_2.jpg,product/2017/6735_3.jpg,product/2017/6735_4.jpg,product/2017/6735_5.jpg,,,,,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,17314.9606299,1.5,27,21990,1,0,1,1,1,2017-02-14 10:47:39,Vans ISO 1.5 (Mesh) Asphalt,db,,,14165.3543307,cipo,"38,5","","Szürke"
6735_02,190285949290,6735_01,1,-6735,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6735_1.jpg,Vans ISO 1.5 (Mesh) Asphalt,product/2017/6735_2.jpg,product/2017/6735_3.jpg,product/2017/6735_4.jpg,product/2017/6735_5.jpg,,,,,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,17314.9606299,1.5,27,21990,1,0,1,1,1,2017-02-14 10:47:39,Vans ISO 1.5 (Mesh) Asphalt,db,,,14165.3543307,cipo,"39","","Szürke"
6735_04,190285951286,6735_01,1,-6735,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6735_1.jpg,Vans ISO 1.5 (Mesh) Asphalt,product/2017/6735_2.jpg,product/2017/6735_3.jpg,product/2017/6735_4.jpg,product/2017/6735_5.jpg,,,,,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,17314.9606299,1.5,27,21990,4,0,1,1,1,2017-04-19 14:24:11,Vans ISO 1.5 (Mesh) Asphalt,db,,,14165.3543307,cipo,"42,5","","Szürke"
6735_05,190285951736,6735_01,1,-6735,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6735_1.jpg,Vans ISO 1.5 (Mesh) Asphalt,product/2017/6735_2.jpg,product/2017/6735_3.jpg,product/2017/6735_4.jpg,product/2017/6735_5.jpg,,,,,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,17314.9606299,1.5,27,21990,1,0,1,1,1,2017-11-12 14:02:49,Vans ISO 1.5 (Mesh) Asphalt,db,,,14165.3543307,cipo,"43","","Szürke"
6735_07,190285953471,6735_01,1,-6735,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6735_1.jpg,Vans ISO 1.5 (Mesh) Asphalt,product/2017/6735_2.jpg,product/2017/6735_3.jpg,product/2017/6735_4.jpg,product/2017/6735_5.jpg,,,,,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,Vans ISO 1.5 (Mesh) Asphalt,17314.9606299,1.5,27,21990,1,0,1,1,1,2017-11-12 14:02:49,Vans ISO 1.5 (Mesh) Asphalt,db,,,14165.3543307,cipo,"46","","Szürke"
6739_01,190284773773,,1,-6739,Vans,Férfi ruházat ||| Baseball sapka;Kiegészítő ||| Baseball sapka;Outlet ||| Akciós kiegészítő,product/2017/6739_1.jpg,Vans Home Team Snapback Imperial Blue,product/2017/6739_2.jpg,product/2017/6739_3.jpg,,,,,,,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,6291.33858268,1.5,27,7990,2,0,1,1,1,2017-02-17 13:03:42,Vans Home Team Snapback Imperial Blue,db,,,3929.13385827,ruhazat,"","L/XL","Kék"
6739_2,190284773759,6739_01,1,-6739,Vans,Férfi ruházat ||| Baseball sapka;Kiegészítő ||| Baseball sapka;Outlet ||| Akciós kiegészítő,product/2017/6739_1.jpg,Vans Home Team Snapback Imperial Blue,product/2017/6739_2.jpg,product/2017/6739_3.jpg,,,,,,,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,Vans Home Team Snapback Imperial Blue,6291.33858268,1.5,27,7990,1,0,1,1,1,2017-11-11 12:17:38,Vans Home Team Snapback Imperial Blue,db,,,3929.13385827,ruhazat,"","S/M","Kék"
6740_02,190284776439,6740_01,1,-6740,Vans,Férfi ruházat ||| Baseball sapka;Kiegészítő ||| Baseball sapka,product/2017/6740_1.jpg,Vans Splitz Dress Blues/White,product/2017/6740_2.jpg,product/2017/6740_3.jpg,,,,,,,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,Vans Splitz Dress Blues/White,6291.33858268,1.5,27,7990,1,0,1,1,1,2017-06-06 10:23:17,Vans Splitz Dress Blues/White,db,,,5031.49606299,ruhazat,"","S/M","Kék"
6741_01,190286758037,,1,-6741,Vans,Férfi ruházat ||| Póló;Outlet ||| Akciós férfi ruha,product/2017/6741_1.jpg,Vans Full Chain Black,product/2017/6741_2.jpg,,,,,,,,Vans Full Chain Black,Vans Full Chain Black,Vans Full Chain Black,Vans Full Chain Black,Vans Full Chain Black,Vans Full Chain Black,Vans Full Chain Black,Vans Full Chain Black,6291.33858268,1.5,27,7990,1,0,1,1,1,2017-02-17 13:39:49,Vans Full Chain Black,db,,,4716.53543307,ruhazat,"","L","Fekete"
6748_01,190284769530,,1,-6748,Vans,Kiegészítő ||| Napszemüveg,product/2017/6748_1.jpg,Vans Squared Off Dark Slate,product/2017/6748_2.jpg,,,,,,,,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,Vans Squared Off Dark Slate,4716.53543307,1.5,27,5990,20,0,1,1,1,2017-04-25 17:13:21,Vans Squared Off Dark Slate,db,,,3771.65354331,ruhazat,"","-","Szürke"
6749_01,190289900549,,1,-6749,Vans,Női cipő;Outlet ||| Akciós női cipő,product/2017/6749_1.jpg,Vans OMG-WTF Slip-On (Sayings) True White,product/2017/6749_2.jpg,product/2017/6749_3.jpg,product/2017/6749_4.jpg,product/2017/6749_5.jpg,product/2017/6749_6.jpg,,,,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-02-21 17:32:22,Vans OMG-WTF Slip-On (Sayings) True White,db,,,7866.14173228,cipo,"39","","Feher"
6749_02,190289900778,6749_01,1,-6749,Vans,Női cipő;Outlet ||| Akciós női cipő,product/2017/6749_1.jpg,Vans OMG-WTF Slip-On (Sayings) True White,product/2017/6749_2.jpg,product/2017/6749_3.jpg,product/2017/6749_4.jpg,product/2017/6749_5.jpg,product/2017/6749_6.jpg,,,,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,Vans OMG-WTF Slip-On (Sayings) True White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-02-21 17:32:22,Vans OMG-WTF Slip-On (Sayings) True White,db,,,7866.14173228,cipo,"40","","Feher"
6758_01,190284922386,,1,-6758,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6758_1.jpg,Vans Chukka Low French Roast/White/Red,product/2017/6758_2.jpg,product/2017/6758_3.jpg,product/2017/6758_4.jpg,product/2017/6758_5.jpg,,,,,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,15740.1574803,1.5,27,19990,2,0,1,1,1,2017-03-01 10:28:03,Vans Chukka Low French Roast/White/Red,db,,,12590.5511811,cipo,"42","","Barna"
6758_02,190284922980,6758_01,1,-6758,Vans,Férfi cipő;Outlet ||| Akciós férfi cipő,product/2017/6758_1.jpg,Vans Chukka Low French Roast/White/Red,product/2017/6758_2.jpg,product/2017/6758_3.jpg,product/2017/6758_4.jpg,product/2017/6758_5.jpg,,,,,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,Vans Chukka Low French Roast/White/Red,15740.1574803,1.5,27,19990,1,0,1,1,1,2017-03-01 10:28:03,Vans Chukka Low French Roast/White/Red,db,,,12590.5511811,cipo,"44","","Barna"
6764_01,190285979808,,1,-6764,Vans,Férfi cipő;Női cipő;Outlet ||| Akciós férfi cipő;Outlet ||| Akciós női cipő,product/2017/6764_1.jpg,Vans Freshness Authentic Mixed Tape/True White,product/2017/6764_2.jpg,product/2017/6764_3.jpg,product/2017/6764_4.jpg,product/2017/6764_5.jpg,,,,,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,Vans Freshness Authentic Mixed Tape/True White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-03-02 11:23:40,Vans Freshness Authentic Mixed Tape/True White,db,,,7866.14173228,cipo,"40,5","","Multi"
6765_02,190285973707,6765_01,1,-6765,Vans,Férfi cipő;Női cipő;Outlet ||| Akciós férfi cipő;Outlet ||| Akciós női cipő,product/2017/6765_1.jpg,Vans Freshness Authentic Boom City/True White,product/2017/6765_2.jpg,product/2017/6765_3.jpg,product/2017/6765_4.jpg,product/2017/6765_5.jpg,,,,,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-03-02 11:23:40,Vans Freshness Authentic Boom City/True White,db,,,7866.14173228,cipo,"38,5","","Multi"
6765_03,190285975756,6765_01,1,-6765,Vans,Férfi cipő;Női cipő;Outlet ||| Akciós férfi cipő;Outlet ||| Akciós női cipő,product/2017/6765_1.jpg,Vans Freshness Authentic Boom City/True White,product/2017/6765_2.jpg,product/2017/6765_3.jpg,product/2017/6765_4.jpg,product/2017/6765_5.jpg,,,,,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,Vans Freshness Authentic Boom City/True White,13377.9527559,1.5,27,16990,1,0,1,1,1,2017-03-02 11:23:40,Vans Freshness Authentic Boom City/True White,db,,,7866.14173228,cipo,"40,5","","Multi"
6769_03,190286914693,6769_01,1,-6769,Vans,Női cipő;Outlet ||| Akciós női cipő,product/2017/6769_1.jpg,Vans SK8-Hi Slim Bay/True White,product/2017/6769_2.jpg,product/2017/6769_3.jpg,product/2017/6769_4.jpg,product/2017/6769_5.jpg,,,,,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,Vans SK8-Hi Slim Bay/True White,16527.5590551,1.5,27,20990,1,0,1,1,1,2017-03-02 12:03:15,Vans SK8-Hi Slim Bay/True White,db,,,11015.7480315,cipo,"40","","Zöld"
6770_02,190287958252,6770_01,1,-6770,Vans,Női cipő;Outlet ||| Akciós női cipő,product/2017/6770_1.jpg,Vans Old Skool Lavender/True White,product/2017/6770_2.jpg,product/2017/6770_3.jpg,product/2017/6770_4.jpg,product/2017/6770_5.jpg,,,,,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,Vans Old Skool Lavender/True White,15740.1574803,1.5,27,19990,1,0,1,1,1,2018-01-16 16:53:07,Vans Old Skool Lavender/True White,db,,,12590.5511811,cipo,"39","","Lila"
