identifier,manufacturer,name,category,product_url,image_url,price,net_price,description,delivery_cost,delivery_time	
"6787", "Vans", "Kyle Walker Pro - Zephyr", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/kyle-walker-pro/6787", "https://coreshop.hu/pictures/termekek/6/7/8/7/1_large.jpg", "20990", "16528", "Bemutatkozik a teljesen új Vans Kyle Walker Pro, az első termék, amely a profi pályafutásának kezdetén járó Kyle Walker nevével fémjelzett. Hasított bőr és vászon felsőrésszel rendelkezik, ám az igazi különlegesség az UltraCush HD rezgéscsillapítással rendelkező betét – amely a láb és a deszka távolságát minimalizálja, a lehető legmagasabb szintű rezgéscsillapítás mellett - , valamint a forradalmi Wafflecup-felépítés, ami az egy darabból formázott talpszerkezet stabilitását ötvözi hagyományos vulkanizált szerkezet tapadásával. A hab a tortán a DURACAP-megerősítés a nagy igénybevételnek kitett felületeken, hogy a tartóssággal se legyen gond.", "ingyenes", "1 munkanap" 
"6786", "Vans", "Kyle Walker Pro - Black/White/Gum", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/kyle-walker-pro/6786", "https://coreshop.hu/pictures/termekek/6/7/8/6/1_large.jpg", "20990", "16528", "Bemutatkozik a teljesen új Vans Kyle Walker Pro, az első termék, amely a profi pályafutásának kezdetén járó Kyle Walker nevével fémjelzett. Hasított bőr és vászon felsőrésszel rendelkezik, ám az igazi különlegesség az UltraCush HD rezgéscsillapítással rendelkező betét – amely a láb és a deszka távolságát minimalizálja, a lehető legmagasabb szintű rezgéscsillapítás mellett - , valamint a forradalmi Wafflecup-felépítés, ami az egy darabból formázott talpszerkezet stabilitását ötvözi hagyományos vulkanizált szerkezet tapadásával. A hab a tortán a DURACAP-megerősítés a nagy igénybevételnek kitett felületeken, hogy a tartóssággal se legyen gond.", "ingyenes", "1 munkanap" 
"6785", "Vans", "Gilbert Crockett 2 Pro - Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/gilbert-crockett-2-pro/6785", "https://coreshop.hu/pictures/termekek/6/7/8/5/1_large.jpg", "20990", "16528", "A Vans Gilbert Crockett signature Crockett Pro 2 hasítottbőr és vászon felsőrésszel, valamint megerősített sarokkal készül. Az UltraCush HD betét elég vékony ahhoz, hogy a lábat a lehető legközelebb tartsa deszkához, miközben maximális csillapítást biztosít. A forradalmi Wafflecup-konstrukció az egy darabból öntött talp merevségét ötvözi a vulkanizált szerkezetek tapadásával. További jellemző még a DURACAP-erősítés a nagy igénybevételnek kitett felületeken, így lesz cipőnk az utolsó szó a strapabíróság terén. ", "ingyenes", "1 munkanap" 
"6783", "Vans", "Atwood - (S17 Textile) Gray/Blue", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood/6783", "https://coreshop.hu/pictures/termekek/6/7/8/3/1_large.jpg", "13990", "11016", "Az Atwood a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.", "ingyenes", "1 munkanap" 
"6782", "Vans", "Atwood - (Canvas) Blue Ashes/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood/6782", "https://coreshop.hu/pictures/termekek/6/7/8/2/1_large.jpg", "12990", "10228", "Az Atwood a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.
", "ingyenes", "1 munkanap" 
"6781", "Vans", "Atwood - (Canvas) Oxblood/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood/6781", "https://coreshop.hu/pictures/termekek/6/7/8/1/1_large.jpg", "12990", "10228", "Az Atwood a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.", "ingyenes", "1 munkanap" 
"6772", "Vans", "Old Skool - (Suede/Canvas) Imperial Blue/True White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/6772", "https://coreshop.hu/pictures/termekek/6/7/7/2/1_large.jpg", "19990", "15740", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak. Legyél Te is boldog Old Skool tulajdonos! Felsőrész anyaga: orr és sarok rész velúr bőr, oldalsó panel textil.", "ingyenes", "1 munkanap" 
"6771", "Vans", "Old Skool - (Suede/Canvas) Ultramarine Green/True White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/6771", "https://coreshop.hu/pictures/termekek/6/7/7/1/1_large.jpg", "19990", "15740", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak. Legyél Te is boldog Old Skool tulajdonos! Felsőrész anyaga: orr és sarok rész velúr bőr, oldalsó panel textil.", "ingyenes", "1 munkanap" 
"6765", "Vans", "Freshness Authentic - Boom City/True White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/freshness-authentic/6765", "https://coreshop.hu/pictures/termekek/6/7/6/5/1_large.jpg", "13990", "11016", "A Vans története, kapcsolata a gördeszkás és szörfös kultúrával 1966-ban kezdődött Dél-Kaliforniában. Ekkor látott napvilágot az első Vans cipő az Authentic, mely generációk óta töretlen népszerűségnek örvend a core skaterek és a stílussal szimpatizálók körében egyaránt, köszönhetően az egyszerű de stílusos megjelenésének.", "ingyenes", "1 munkanap" 
"6764", "Vans", "Freshness Authentic - Mixed Tape/True White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/freshness-authentic/6764", "https://coreshop.hu/pictures/termekek/6/7/6/4/1_large.jpg", "13990", "11016", "A Vans története, kapcsolata a gördeszkás és szörfös kultúrával 1966-ban kezdődött Dél-Kaliforniában. Ekkor látott napvilágot az első Vans cipő az Authentic, mely generációk óta töretlen népszerűségnek örvend a core skaterek és a stílussal szimpatizálók körében egyaránt, köszönhetően az egyszerű de stílusos megjelenésének.", "ingyenes", "1 munkanap" 
"6758", "Vans", "Chukka Low - French Roast/White/Red", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/chukka-low/6758", "https://coreshop.hu/pictures/termekek/6/7/5/8/1_large.jpg", "15990", "12591", "A Chukka Low a Vans-csapat legújabb fejlesztése; olyan klasszikusok inspirálták, mint az Authentic vagy a Chukka Boot. Szarvasbőr és szövet felsőrész; Vans-jellegzetesség Waffle (ostya) járótalp a jó tapadásért;  rezgéscsillapító és kényelmes UltraCush  HD betét; Pro Vulc felépítés: ez mind-mind a Chukka Low, az eredmény pedig egy cipő, ami a legtöbbet nyújtja a komfort, védelem, hajlékonyság és tapadás terén.", "ingyenes", "1 munkanap" 
"6735", "Vans", "ISO 1.5 - (Mesh) Asphalt", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-1.5/6735", "https://coreshop.hu/pictures/termekek/6/7/3/5/1_large.jpg", "17990", "14165", "Az Iso 1.5 felsőrésze az ActionFit™ technológia köré épül, a felhasznált anyagok pedig a minimalizmus jegyében kerültek kiválasztásra, így jön létre egy extrém könnyű, egyben hajlékony felsőrész, maximális komfortérzetet nyújtva. Az egész egy UltraCush™ Lite talpon csücsül, így egész nap örülhetünk pillekönnyű és kényelmes cipőnknek.", "ingyenes", "1 munkanap" 
"6734", "Vans", "ISO 1.5 - (Mesh) Port Royale", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-1.5/6734", "https://coreshop.hu/pictures/termekek/6/7/3/4/1_large.jpg", "17990", "14165", "Az Iso 1.5 felsőrésze az ActionFit™ technológia köré épül, a felhasznált anyagok pedig a minimalizmus jegyében kerültek kiválasztásra, így jön létre egy extrém könnyű, egyben hajlékony felsőrész, maximális komfortérzetet nyújtva. Az egész egy UltraCush™ Lite talpon csücsül, így egész nap örülhetünk pillekönnyű és kényelmes cipőnknek.", "ingyenes", "1 munkanap" 
"6733", "Vans", "Sk8-Hi - Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/sk8-hi/6733", "https://coreshop.hu/pictures/termekek/6/7/3/3/1_large.jpg", "20990", "16528", "A Vans legendás magas szárú cipőinek eme kultikus tagja hozta be elsőként a valódi sportcipők stabilitását a gördeszkázás világába. A SK8-Hi igen népszerű modell lett, deszkások, zenészek, művészek és az ellenkultúra követőinek kedvence. Felsőrész anyaga: velúr bőr és vászon kombinációja.", "ingyenes", "1 munkanap" 
"6711", "Vans", "TNT SG - Black/Racing Red", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/tnt-sg/6711", "https://coreshop.hu/pictures/termekek/6/7/1/1/1_large.jpg", "19990", "15740", "A Tony Trujillo nevével fémjelzett TNT SG – a Vans klasszikus alacsonyszárú Old Skool családjának tagja - legújabb reinkarnációja most feljebb lépett, immár a Pro Classics kategória képviselője. Az UltraCush HD betét különleges párnázása a kényelmet szolgálja, a Duracap lábujjvédő és a megerősített oldalfal extra tartósságot biztosítanak. Természetesen nem maradhat el a legendás Vans ostyamintázatú járótalp sem.", "ingyenes", "1 munkanap" 
"6709", "Vans", "Old Skool - Blue Ashes/Parisian Night", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/6709", "https://coreshop.hu/pictures/termekek/6/7/0/9/1_large.jpg", "19990", "15740", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak. Felsőrész anyaga: orr és sarok rész velúr bőr, oldalsó panel textil.", "ingyenes", "1 munkanap" 
"6708", "Vans", "Old Skool - Dress Blues/Material Mix", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/6708", "https://coreshop.hu/pictures/termekek/6/7/0/8/1_large.jpg", "17990", "14165", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak.", "ingyenes", "1 munkanap" 
"6707", "Vans", "Atwood - (Rasta) Black/Red", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood/6707", "https://coreshop.hu/pictures/termekek/6/7/0/7/1_large.jpg", "16990", "13378", "Az Atwood a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.", "ingyenes", "1 munkanap" 
"6706", "Vans", "Atwood DX - (Waxed) Dress Blues", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood-dx/6706", "https://coreshop.hu/pictures/termekek/6/7/0/6/1_large.jpg", "17990", "14165", "A viaszolt Atwood DX a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.", "ingyenes", "1 munkanap" 
"6705", "Vans", "Atwood DX - (Waxed) Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood-dx/6705", "https://coreshop.hu/pictures/termekek/6/7/0/5/1_large.jpg", "17990", "14165", "A viaszolt Atwood DX a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.", "ingyenes", "1 munkanap" 
"6618", "Vans", "Toy Story Old Skool - (Toy Story) Buzz Lightyear/True White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/toy-story-old-skool/6618", "https://coreshop.hu/pictures/termekek/6/6/1/8/1_large.jpg", "15990", "12591", "A Vans és a Disney Pixar felfedezi a végtelent, és ami azon túl van! Andy kedvenc játékai elevenednek meg az új kollekció darabjain, pont úgy, ahogy az első részben láthattuk őket. A Toy Story Old Skool színei és textúrái Buzz Lightyear-t idézik meg, ezen felül a szokásosat kapjuk: a legendás oldalcsíkot, bőr felsőrészt, párnázott szárat - a stabilitásért és rugalmasságért – és egy különleges talpat, amelyen a jól ismert ostya-mintázatra Andy felirat került.", "ingyenes", "1 munkanap" 
"6616", "Vans", "Toy Story SK8-Hi Reissue - (Toy Story) Buzz Lightyear/True White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/toy-story-sk8-hi-reissue/6616", "https://coreshop.hu/pictures/termekek/6/6/1/6/1_large.jpg", "15990", "12591", "A Vans és a Disney Pixar felfedezi a végtelent, és ami azon túl van! Andy kedvenc játékai elevenednek meg az új kollekció darabjain, pont úgy, ahogy az első részben láthattuk őket. A Toy Story Sk8-Hi színei és textúrái Buzz Lightyear-t idézik meg, ezen felül a szokásosat kapjuk: a legendás magasszárút, hasított bőr és vászon felsőrészt, párnázott szárat - a stabilitásért és rugalmasságért – és egy különleges talpat, amelyen a jól ismert ostya-mintázatra Andy felirat került.", "ingyenes", "1 munkanap" 
"6610", "Vans", "Iso 3 MTE - (MTE) Tornado/Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-3-mte/6610", "https://coreshop.hu/pictures/termekek/6/6/1/0/1_large.jpg", "16990", "13378", "Az Iso 3 MTE, az ultrakönnyű ISO sorozat téli változata. Jellemzői: Scotchgard bevonattal rendelkező bőr felsőrész, meleg bélés és hőszigetelő réteg a külső és a belső talp között, ezek segítenek abban, hogy a láb száraz és meleg maradjon. Az új fejlesztésű csúszásgátló talp 20 év snowboard tapasztalatát tükrözi, stílus és funkció tökéletes összhangja.", "ingyenes", "1 munkanap" 
"6609", "Vans", "Iso 3 Mid MTE - (Buck/Wool) Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-3-mid-mte/6609", "https://coreshop.hu/pictures/termekek/6/6/0/9/1_large.jpg", "16990", "13378", "Vans Iso 3 Mid MTE: ez a minimál felépítésű közepesen magas szárú cipő dacol az elemekkel. Scotchgard-felületkezeléssel ellátott bőr felsőrész, meleg belső és a talp belsejében található hőszigetelő réteg tartja melegen és szárazon a lábat, az új fejlesztésű vulkanizált talp pedig 20 év hódeszkás tapasztalatát hasznosítja a jó tapadás érdekében. Az Iso 3 Mid MTE sportos szabása és az UltraCush Lite belső a kényelemről és a rugalmasságról gondoskodnak.", "ingyenes", "1 munkanap" 
"6512", "Vans", "SK8-Hi MTE - (Jamie Lynn) Black/Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/sk8-hi-mte/6512", "https://coreshop.hu/pictures/termekek/6/5/1/2/1_large.jpg", "18990", "14953", "Az MTE a tél gyermeke. Scotchgard-bevonattal rendelkező felsőrész, meleg bélés és  hőszigetelő réteg a külső és a belső talp között: ezek segítenek abban, hogy a láb száraz és meleg maradjon. Az új fejlesztésű  csúszásgátló talp 20 év snowboard tapasztalatát tükrözi,stílus és funkció tökéletes összhangja.", "ingyenes", "1 munkanap" 
"6500", "Vans", "AV RapidWeld Pro Lite - Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/av-rapidweld-pro-lite/6500", "https://coreshop.hu/pictures/termekek/6/5/0/0/1_large.jpg", "24990", "19677", "A Vans Anthony Van Engelen-kollekció új darabja, az AV Rapidweld Pro egy igazi teljesítmény-orientált cipő, régimódi köntösben. Fő tulajdonsága, hogy felső része varrás nélkül készül: a ragasztott RAPIDWELD  héjat hasított bőr díszíti, a kopásnak kitett felületekre pedig  DURACAP-réteg került erősítésképp. Az UltraCush HD talpbetét vékony, de kitűnő csillapítással rendelkezik, a Vans-től megszokott ostya-mintázatú járótalp meg a tapadásról gondoskodik. A hab a tortán a LUXLINER belső kialakítás és a Pro Vulc Lite szerkezetű talp, így az AV Rapidweld Pro az utolsó szó a könnyű súly és a tartósság terén.", "ingyenes", "1 munkanap" 
"6400", "Vans", "Sk8-Hi Reissue - (50th) Stv/Multi Print", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/sk8-hi-reissue/6400", "https://coreshop.hu/pictures/termekek/6/4/0/0/1_large.jpg", "14990", "11803", "50th Sk8-Hi 38 Reissue: a klasszikus magasszárú Vans cipő az ötvenedik évforduló tiszteletére múltidéző különkiadással jelentkezik. A Steve Van Doren által tervezett egyedi színvilág mellett strapabíró vászon és bőr felső, párnázott nyelv és egyedi ostya mintázatú járótalp jellemzik még.", "ingyenes", "1 munkanap" 
"6339", "Vans", "(Nintendo) Classic Slip-On - Zelda/Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/(nintendo)-classic-slip-on/6339", "https://coreshop.hu/pictures/termekek/6/3/3/9/1_large.jpg", "11990", "9441", "A Vans és a Nintendo egy igazán ütős, egyedi mintázatú kollekcióval emlékezik meg a videójátékok hőskoráról. A legnépszerűbb Nintendo-karakterek 8-bites grafikaként tűnnek fel cipőinken. A Legend of Zelda című játékból vett jelenetek segítségével tűnik ki a tömegből a Nintendo Classic Slip-On, a klasszikus alacsonyszárú bebújós Vans cipő. Strapabíró bőr felső, párnázott száj, rugalmas oldalfalak és egyedi GAME OVER feliratos ostya-mintázatú járótalp jellemzik még.", "ingyenes", "1 munkanap" 
"6174", "Vans", "ISO 1.5 - Mono Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-1.5/6174", "https://coreshop.hu/pictures/termekek/6/1/7/4/1_large.jpg", "21990", "17315", "Az Iso 1.5 felsőrésze az ActionFit™ technológia köré épül, a felhasznált anyagok pedig a minimalizmus jegyében kerültek kiválasztásra, így jön létre egy extrém könnyű, egyben hajlékony felsőrész, maximális komfortérzetet nyújtva. Az egész egy UltraCush™ Lite talpon csücsül, így egész nap örülhetünk pillekönnyű és kényelmes cipőnknek. ", "ingyenes", "1 munkanap" 
"6172", "Vans", "ISO 1.5 - Mono Pewter", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-1.5/6172", "https://coreshop.hu/pictures/termekek/6/1/7/2/1_large.jpg", "14990", "11803", "Az Iso 1.5 felsőrésze az ActionFit™ technológia köré épül, a felhasznált anyagok pedig a minimalizmus jegyében kerültek kiválasztásra, így jön létre egy extrém könnyű, egyben hajlékony felsőrész, maximális komfortérzetet nyújtva. Az egész egy UltraCush™ Lite talpon csücsül, így egész nap örülhetünk pillekönnyű és kényelmes cipőnknek.", "ingyenes", "1 munkanap" 
"6068", "Vans", "Old Skool Lite - (Suede/Canvas) Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool-lite/6068", "https://coreshop.hu/pictures/termekek/6/0/6/8/1_large.jpg", "20990", "16528", "Az Old Skool Lite a klasszikus Old Skool újragondolt változata. Modern tervezési elvek segítségével fejlesztették ki az új szabást, növelték a kényelemérzetet, miközben lényegesen sikerült csökkenteni a cipő súlyát is. A megszokott és szeretett külső változatlan, de egész más érzés viselni, köszönhetően az ActionFit sarokrésznek  és az  UltraCush Lite talpnak. (bőr és textil felsőrész)", "ingyenes", "1 munkanap" 
"6058", "Vans", "ISO 1.5 - (Mesh) Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/iso-1.5/6058", "https://coreshop.hu/pictures/termekek/6/0/5/8/1_large.jpg", "21990", "17315", "Az Iso 1.5 felsőrésze az ActionFit™ technológia köré épül, a felhasznált anyagok pedig a minimalizmus jegyében kerültek kiválasztásra, így jön létre egy extrém könnyű, egyben hajlékony felsőrész, maximális komfortérzetet nyújtva. Az egész egy UltraCush™ Lite talpon csücsül, így egész nap örülhetünk pillekönnyű és kényelmes cipőnknek.", "ingyenes", "1 munkanap" 
"5807", "Vans", "Half Cab Pro - Black/White/Red", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/half-cab-pro/5807", "https://coreshop.hu/pictures/termekek/5/8/0/7/1_large.jpg", "21990", "17315", "Beadod már a Fakie 360 Ollie-t? Megy olyan jól mint a trükk kitalálójának Steve Caballeronak? Ha nem, akkor sincs baj, mert még mindig nézhetsz ki olyan jól a deszkán mint ő, ha felhúzod Stevie cipőjét, a Half Cab-et.", "ingyenes", "1 munkanap" 
"5487", "Vans", "Atwood - (Canvas) Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/atwood/5487", "https://coreshop.hu/pictures/termekek/5/4/8/7/1_large.jpg", "15990", "12591", "Az Atwood a Vans örökség legsikeresebb stílusát követi, tartós és kényelmes, ellenáll a legdurvább igénybevételnek is.", "ingyenes", "1 munkanap" 
"5358", "Vans", "Old Skool - Black/Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/5358", "https://coreshop.hu/pictures/termekek/5/3/5/8/1_large.jpg", "17990", "14165", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak. Felsőrész anyaga: textil.", "ingyenes", "1 munkanap" 
"4511", "Vans", "Era - Navy", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/era/4511", "https://coreshop.hu/pictures/termekek/4/5/1/1/1_large.jpg", "16990", "13378", "A Vans Era egy klasszikus deszkás cipő. Hosszasan lehetne mesélni arról, hogy miért vált legendává a gördeszkások körében, de a kényelem mindent megmagyaráz. Puha talpbetét, dupla varrás és az elmaradhatatlan gofri talp.", "ingyenes", "1 munkanap" 
"4455", "Vans", "Old Skool - Navy", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/4455", "https://coreshop.hu/pictures/termekek/4/4/5/5/1_large.jpg", "17990", "14165", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak. Felsőrész anyaga: orr és sarok rész velúr bőr, oldalsó panel textil.", "ingyenes", "1 munkanap" 
"4454", "Vans", "Old Skool - Black/White", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/old-skool/4454", "https://coreshop.hu/pictures/termekek/4/4/5/4/1_large.jpg", "17990", "14165", "Az Old Skool-on jelent meg először a klasszikus oldalcsík, amely mára már a Vans cipők védjegyévé vált. Esztétikus megjelenése mellett nagyfokú tartósság jellemzi az Old Skool-t, amit már évtizedek óta gördeszkások generációi koptatnak. Felsőrész anyaga: orr és sarok rész velúr bőr, oldalsó panel textil.", "ingyenes", "1 munkanap" 
"4437", "Vans", "Authentic - Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/authentic/4437", "https://coreshop.hu/pictures/termekek/4/4/3/7/1_large.jpg", "15990", "12591", "A Vans története, kapcsolata a gördeszkás és szörfös kultúrával 1966-ban kezdődött Dél-Kaliforniában. Ekkor látott napvilágot az első Vans cipő az Authentic, mely generációk óta töretlen népszerűségnek örvend a core skaterek és a stílussal szimpatizálók körében egyaránt, köszönhetően az egyszerű de stílusos megjelenésének.", "ingyenes", "1 munkanap" 
"4436", "Vans", "Authentic - Red", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/authentic/4436", "https://coreshop.hu/pictures/termekek/4/4/3/6/1_large.jpg", "15990", "12591", "A Vans története, kapcsolata a gördeszkás és szörfös kultúrával 1966-ban kezdődött Dél-Kaliforniában. Ekkor látott napvilágot az első Vans cipő az Authentic, mely generációk óta töretlen népszerűségnek örvend a core skaterek és a stílussal szimpatizálók körében egyaránt, köszönhetően az egyszerű de stílusos megjelenésének. ", "ingyenes", "1 munkanap" 
"4435", "Vans", "Authentic - Navy", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/authentic/4435", "https://coreshop.hu/pictures/termekek/4/4/3/5/1_large.jpg", "15990", "12591", "A Vans története, kapcsolata a gördeszkás és szörfös kultúrával 1966-ban kezdődött Dél-Kaliforniában. Ekkor látott napvilágot az első Vans cipő az Authentic, mely generációk óta töretlen népszerűségnek örvend a core skaterek és a stílussal szimpatizálók körében egyaránt, köszönhetően az egyszerű de stílusos megjelenésének. (Hamarosan további méretekben is rendelhető)", "ingyenes", "1 munkanap" 
"1579", "Vans", "Era - Black", "Divat és ruházat > Férfi lábbeli > Férfi cipő", "https://coreshop.hu/hu/termek/era/1579", "https://coreshop.hu/pictures/termekek/1/5/7/9/1_large.jpg", "16990", "13378", "A Vans Era egy klasszikus deszkás cipő. Hosszasan lehetne mesélni arról, hogy miért vált legendává a gördeszkások körében, de a kényelem mindent megmagyaráz. Puha talpbetét, dupla varrás és az elmaradhatatlan gofri talp.", "ingyenes", "1 munkanap" 
"7208", "Vans", "SK8-Hi 46 MTE DX - Black/Flannel", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-46-mte-dx/7208", "https://coreshop.hu/pictures/termekek/7/2/0/8/1_large.jpg", "26990", "21252", "", "ingyenes", "1 munkanap" 
"7207", "Vans", "SK8-Hi 46 MTE DX - Micro Chip/Gum", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-46-mte-dx/7207", "https://coreshop.hu/pictures/termekek/7/2/0/7/1_large.jpg", "26990", "21252", "", "ingyenes", "1 munkanap" 
"7158", "Vans", "UltraRange Rapidweld - Black/White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/ultrarange-rapidweld/7158", "https://coreshop.hu/pictures/termekek/7/1/5/8/1_large.jpg", "24990", "19677", "", "ingyenes", "1 munkanap" 
"7155", "Vans", "SK8-Hi Slim Zip - (Boom Boom) Black/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-slim-zip/7155", "https://coreshop.hu/pictures/termekek/7/1/5/5/1_large.jpg", "24990", "19677", "", "ingyenes", "1 munkanap" 
"7154", "Vans", "SK8-Hi Slim Zip - (Boom Boom) Port Royale/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/sk8-hi-slim-zip/7154", "https://coreshop.hu/pictures/termekek/7/1/5/4/1_large.jpg", "24990", "19677", "", "ingyenes", "1 munkanap" 
"7153", "Vans", "Old Skool - (Leather) Mono/Sepia Rose", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/7153", "https://coreshop.hu/pictures/termekek/7/1/5/3/1_large.jpg", "21990", "17315", "", "ingyenes", "1 munkanap" 
"7152", "Vans", "Old Skool - (Metallic Snake) Rose Gold/True White", "Divat és ruházat > Női lábbeli > női cipő", "https://coreshop.hu/hu/termek/old-skool/7152", "https://coreshop.hu/pictures/termekek/7/1/5/2/1_large.jpg", "20990", "16528", "", "ingyenes", "1 munkanap" 
